Wellenlaenge,equ,flu,flu2,inc,led_kw,led_nw,led_ww,led,tag
642,1.3701832769143264e-5,1.979604397611597e-6,2.027044373275728e-6,2.274473969342989e-5,9.231365724778853e-6,1.4232179678767501e-05,1.9566595704024197e-5,1.1348277695596489e-5,1.0648974672195016e-5
643,1.3701832769143264e-5,2.054589412672642e-6,2.091172839520831e-6,2.284912135557073e-5,9.048927714246314e-6,1.3997837214420056e-5,1.92891208751158e-5,1.1148308044572762e-5,1.0598979485940576e-5
644,1.3701832769143264e-5,2.0945814207052e-6,2.1696252264907118e-6,2.297197961817584e-5,8.887744124101663e-6,1.374444831368832e-5,1.8997712089358807e-5,1.0948338393549036e-5,1.0598979485940576e-5
645,1.3701832769143264e-5,2.154569432754036e-6,2.26750975725428e-6,2.308425279220173e-5,8.718354555738142e-6,1.3510666038646293e-5,1.8693888800852207e-5,1.079836115528124e-5,1.0548984299686142e-5
646,1.3701832769143264e-5,2.2695464558476387e-6,2.392208053318707e-6,2.318163338103413e-5,8.537728358225025e-6,1.3304221001708772e-5,1.837310390251456e-5,1.0598391504257516e-5,1.0448993927177269e-5
647,1.3701832769143264e-5,2.4945015010307747e-6,2.7543443118533734e-6,2.3294574383992457e-5,8.3611493403994e-6,1.3082671224045109e-5,1.806802002986657e-5,1.0398421853233789e-5,1.0398998740922829e-5
648,1.3701832769143264e-5,2.944411591397047e-6,3.5134844165978627e-6,2.3433538454351643e-5,8.191868401089299e-6,1.283651385798334e-5,1.7790185034060635e-5,1.019845220221006e-5,1.029900836841396e-5
649,1.3701832769143264e-5,3.579284718913897e-6,4.222583320835096e-6,2.3558656204844847e-5,8.024218890774133e-6,1.2598850998843764e-5,1.749950783731427e-5,9.998482551186336e-6,1.024901318215952e-5
650,1.3701832769143264e-5,4.184163840406329e-6,4.829161522410586e-6,2.365542461715585e-5,7.860224897596058e-6,1.237883919545498e-5,1.7183618957740064e-5,9.748520487406674e-6,1.024901318215952e-5
651,1.3701832769143264e-5,4.464107896634232e-6,5.136843216692408e-6,2.376165393934312e-5,7.6835512030725e-6,1.21447208068297e-5,1.6877375797890613e-5,9.59854324913888e-6,1.029900836841396e-5
652,1.3701832769143264e-5,4.0941818223330746e-6,4.728177818360753e-6,2.390244340878432e-5,7.481127439904393e-6,1.1884018889347206e-5,1.6604245482183804e-5,9.398573598115154e-6,1.029900836841396e-5
653,1.3701832769143264e-5,3.199360642604601e-6,4.292818241024825e-6,2.402598063080408e-5,7.290394754035971e-6,1.1635753174445036e-5,1.6319758653988922e-5,9.248596359847356e-6,1.024901318215952e-5
654,1.3701832769143264e-5,2.40451948295752e-6,3.784075476891149e-6,2.410019868616292e-5,7.134181192234473e-6,1.1424561806301597e-5,1.6004893999029592e-5,9.048626708823633e-6,1.0049032437141772e-5
655,1.3701832769143264e-5,1.9596083935953177e-6,3.310653469556533e-6,2.418750618859764e-5,6.972749449481552e-6,1.1205588899442862e-5,1.5695589420551048e-5,8.848657057799905e-6,9.799056505869593e-6
656,1.3701832769143264e-5,1.6896623393755549e-6,2.9550906809247384e-6,2.4319179793110987e-5,6.793714817090555e-6,1.0960358392050065e-5,1.5404777161218104e-5,8.648687406776179e-6,9.699066133360716e-6
657,1.3701832769143264e-5,1.5046993022249764e-6,2.6476846645266257e-6,2.444785929791056e-5,6.616293674951725e-6,1.0717226048237568e-5,1.511372854235865e-5,8.498710168508383e-6,9.749061319615151e-6
658,1.3701832769143264e-5,1.44471129017614e-6,2.528658535329748e-6,2.456431753324642e-5,6.444467427362415e-6,1.0481192830713763e-5,1.4820395114742924e-5,8.298740517484657e-6,9.899046878378464e-6
659,1.3701832769143264e-5,1.5396923092534642e-6,2.46356330828698e-6,2.467130372822379e-5,6.280395699632351e-6,1.025102632300672e-5,1.452260462177013e-5,8.048778453704999e-6,1.0149022809650646e-5
660,1.3701832769143264e-5,1.7946413604610185e-6,2.6451016005203647e-6,2.4734246605106548e-5,6.150992585492271e-6,1.004650018907177e-5,1.4202798927185168e-5,7.84880880268127e-6,1.0349003554668394e-5
661,1.3701832769143264e-5,2.1595684337581057e-6,2.8341486533762384e-6,2.481258293888212e-5,6.021473866121025e-6,9.839031533494349e-6,1.3891558451632344e-5,7.698831564413475e-6,1.0398998740922829e-5
662,1.3701832769143264e-5,2.5444915110714715e-6,3.062611349586907e-6,2.4978371471361104e-05,5.893585579147896e-6,9.619697049902117e-6,1.363077510738185e-5,7.548854326145682e-6,1.0448993927177269e-5
663,1.3701832769143264e-5,2.769446556254608e-6,3.1986149564896526e-6,2.5136791624618804e-5,5.7628789163667785e-6,9.40225906174023e-6,1.3367065407088834e-5,7.398877087877887e-6,1.0398998740922829e-5
664,1.3701832769143264e-5,2.639472530148796e-6,2.782312399617069e-6,2.5250010889632312e-5,5.615718440081462e-6,9.196758198413853e-6,1.3086619201275733e-5,7.2488998496100915e-6,1.0398998740922829e-5
665,1.3701832769143264e-5,2.284543458859848e-6,2.3861292930427648e-6,2.535815465475925e-5,5.4667351882117005e-6,8.988676390178494e-6,1.2804405926621572e-5,7.098922611342297e-6,1.0448993927177269e-5
666,1.3701832769143264e-5,2.039592409660433e-6,2.12780904558234e-6,2.5432740016030936e-5,5.307735141700467e-6,8.766430959250096e-6,1.2514370277161452e-5,6.89895296031857e-6,1.0448993927177269e-5
667,1.3701832769143264e-5,1.989602399619736e-6,1.8953760843250112e-6,2.5516585938499164e-5,5.153156995281186e-6,8.54753749742013e-6,1.2230131063708624e-5,6.748975722050776e-6,1.0498989113431703e-5
668,1.3701832769143264e-5,2.0495904116685723e-6,1.849303890061294e-6,2.566699214456754e-5,5.031160588710044e-6,8.354036907541859e-6,1.198929196140944e-5,6.598998483782981e-6,1.0448993927177269e-5
669,1.3701832769143264e-5,2.069586415684851e-6,1.7894125551247066e-6,2.581214476303404e-5,4.905788708708333e-6,8.161713733730982e-6,1.1738795884169948e-5,6.449021245515184e-6,1.0349003554668394e-5
670,1.3701832769143264e-5,1.9046193825505512e-6,1.628292049529504e-6,2.591484572236157e-5,4.760823735218277e-6,7.987217820670597e-6,1.1427611684694864e-5,6.249051594491459e-6,1.0349003554668394e-5
671,1.3701832769143264e-5,1.6696663353592765e-6,1.472778253039509e-6,2.601747989879586e-5,4.617161313772435e-6,7.809612347702126e-6,1.1125464297783386e-5,6.099074356223664e-6,1.029900836841396e-5
672,1.3701832769143264e-5,1.5446913102575336e-6,1.3705785451738633e-6,2.614915350330921e-5,4.497598596636621e-6,7.62865796121325e-6,1.0924019575424258e-5,5.949097117955869e-6,1.029900836841396e-5
673,1.3701832769143264e-5,1.4747052962005583e-6,1.2786242359178458e-6,2.627351438101232e-5,4.377312350209224e-6,7.441403991353421e-6,1.071311259335381e-5,5.7991198796880736e-6,1.029900836841396e-5
674,1.3701832769143264e-5,1.3797242771232342e-6,1.271505704263165e-6,2.633685795525454e-5,4.263006681300826e-6,7.22492749174484e-6,1.0452037739020616e-5,5.5991502286643466e-6,1.029900836841396e-5
675,1.3701832769143264e-5,1.344731270094746e-6,1.2634720227388196e-6,2.640635668615744e-5,4.149922840094195e-6,7.0086363638700544e-6,1.0187101220232858e-5,5.449172990396552e-6,1.024901318215952e-5
676,1.3701832769143264e-5,1.479704297204628e-6,1.2500767210771122e-6,2.652110082723337e-5,4.056447041328212e-6,6.814432991044985e-6,9.920926627734802e-6,5.349188164884688e-6,1.024901318215952e-5
677,1.3701832769143264e-5,1.6746653363633457e-6,1.247859087617156e-6,2.663643488386628e-5,3.961951724014998e-6,6.623378900642387e-6,9.657784190305415e-6,5.1992109266168926e-6,1.024901318215952e-5
678,1.3701832769143264e-5,1.8146373644772969e-6,1.31782084752942e-6,2.675025519491899e-5,3.868426095407997e-6,6.467605532695156e-6,9.434907286499512e-6,5.049233688349099e-6,1.024901318215952e-5
679,1.3701832769143264e-5,1.8846233785342728e-6,1.3738992678095925e-6,2.686247271653384e-5,3.767242616833324e-6,6.311288271858664e-6,9.206677402178914e-6,4.9242526564592695e-6,1.024901318215952e-5
680,1.3701832769143264e-5,1.894621380542412e-6,1.3471497014679537e-6,2.6963492973048053e-5,3.629338531815543e-6,6.16299801450584e-6,8.964053222693796e-6,4.79927162456944e-6,1.0199017995905085e-5
681,1.3701832769143264e-5,1.8096383634732275e-6,1.323527002081262e-6,2.706551497296093e-5,3.492581529737999e-6,6.013687194091141e-6,8.730488366203378e-6,4.6842890752307975e-6,1.0199017995905085e-5
682,1.3701832769143264e-5,1.639672329334858e-6,1.3176055921955645e-6,2.7188740541478885e-5,3.370266212184342e-6,5.8704539183772455e-6,8.559233508509038e-6,4.5643072846165615e-6,1.0149022809650646e-5
683,1.3701832769143264e-5,1.44971029118021e-6,1.412764814200091e-6,2.7301837371188114e-5,3.2593928227252763e-6,5.721611619927081e-6,8.37327596274416e-6,4.429327770175546e-6,9.99903725088734e-6
684,1.3701832769143264e-5,1.3747252761191646e-6,1.941712627244339e-6,2.737041227206781e-5,3.2012603335966603e-6,5.553177973677353e-6,8.129744612885857e-6,4.294348255734531e-6,9.749061319615151e-6
685,1.3701832769143264e-5,1.6146773243145096e-6,2.427643361201866e-6,2.7462539273298328e-5,3.136060976414848e-6,5.386022577569994e-6,7.89277843025679e-6,4.194363430222667e-6,9.19911427081635e-6
686,1.3701832769143264e-5,2.109578423717409e-6,2.743682249410377e-6,2.764093864211828e-5,3.0463941706962937e-6,5.22767233881783e-6,7.685862547619712e-6,4.114375569813177e-6,8.549176849508673e-6
687,1.3701832769143264e-5,2.454509492998217e-6,3.003603694441935e-6,2.779495112442185e-5,2.94915621893344e-6,5.074075560953661e-6,7.481880899676036e-6,4.004392261750126e-6,7.949234614455433e-6
688,1.3701832769143264e-5,2.439512489986008e-6,3.082582261116794e-6,2.7869569877140158e-5,2.8299582562338787e-6,4.938238821123335e-6,7.290881017345588e-6,3.859414264757925e-6,7.599268310674377e-6
689,1.3701832769143264e-5,2.109578423717409e-6,3.0204061985138497e-6,2.795500745856404e-5,2.7295531197759097e-6,4.807964251832825e-6,7.098668948300605e-6,3.7444317154192818e-6,7.699258683183249e-6
690,1.3701832769143264e-5,1.684663338371485e-6,2.585084385271581e-6,2.8069161684082964e-5,2.680537498359978e-6,4.694528973063251e-6,6.906338699492366e-6,3.669443096285385e-6,8.099220173218744e-6
691,1.3701832769143264e-5,1.5046993022249764e-6,2.276511458379412e-6,2.818687766390826e-5,2.604582868292804e-6,4.575594672366468e-6,6.723578760464715e-6,3.594454477151487e-6,8.499181663254236e-6
692,1.3701832769143264e-5,1.5796843172860217e-6,2.25434645300795e-6,2.831736030682542e-5,2.4698987876016164e-6,4.446622797842564e-6,6.565516140914355e-6,3.494469651639624e-6,8.749157594526422e-6
693,1.3701832769143264e-5,1.684663338371485e-6,2.2355978393094856e-6,2.8433462366730647e-5,2.36719749206953e-6,4.317661108578758e-6,6.411538039086417e-6,3.359490137198608e-6,8.949138339544166e-6
694,1.3701832769143264e-5,1.624675326322649e-6,2.223514588141796e-6,2.852243944149648e-5,2.325393245245748e-6,4.190371839023134e-6,6.267189899681471e-6,3.219511381482e-6,9.099123898307475e-6
695,1.3701832769143264e-5,1.2747452560377708e-6,2.0626609488084493e-6,2.860513892429734e-5,2.285597141014997e-6,4.059309949127007e-6,6.10357958438743e-6,3.1295250385213224e-6,9.19911427081635e-6
696,1.3701832769143264e-5,8.49830170691847e-7,1.6733937065861898e-6,2.8677999060826875e-5,2.249203418328968e-6,3.923372375221705e-6,5.911444050808176e-6,3.0695341432142043e-6,9.299104643325225e-6
697,1.3701832769143264e-5,6.048791214924324e-7,1.350047466254704e-6,2.8770526759416855e-5,2.1899836420693355e-6,3.800541194011217e-6,5.729392064838502e-6,3.01454248918268e-6,9.399095015834096e-6
698,1.3701832769143264e-5,5.29894106431387e-7,1.1109281204544634e-6,2.888790882477593e-5,2.1019133844570043e-6,3.694573747945899e-6,5.560479417499731e-6,2.939553870048782e-6,9.449090202088534e-6
699,1.3701832769143264e-5,5.448911094435961e-7,8.969850888540364e-7,2.899125535207149e-5,2.0418584600619075e-6,3.589745013959599e-6,5.3923186185595775e-6,2.834569803261325e-6,9.399095015834096e-6
700,1.3701832769143264e-5,5.94881119484293e-7,7.092906199527084e-7,2.907977607706682e-5,2.010779588218876e-6,3.4862006412717263e-6,5.225107759811686e-6,2.749582701576242e-6,9.34909982957966e-6
701,1.3701832769143264e-5,6.848631375575474e-7,9.110629135684704e-7,2.9205906701440897e-5,1.937709109349833e-6,3.399669727052472e-6,5.078767447254719e-6,2.689591806269124e-6,9.299104643325225e-6
702,1.3701832769143264e-5,9.448111897691712e-7,1.4358424518349738e-6,2.936683121319525e-5,1.8298823163706185e-6,3.327328917202517e-6,4.949811940633415e-6,2.609603945859633e-6,9.34909982957966e-6
703,1.3701832769143264e-5,1.5246953062412552e-6,2.622742739468121e-6,2.9466538072809e-5,1.768824815574236e-6,3.223335374544298e-6,4.82395161828785e-6,2.499620637796584e-6,9.449090202088534e-6
704,1.3701832769143264e-5,2.6144775251284477e-6,4.239778571481063e-6,2.9526965460712887e-5,1.738052895551876e-6,3.098777791747106e-6,4.700050828969217e-6,2.404635053560313e-6,9.499085388342967e-6
705,1.3701832769143264e-5,4.189162841410399e-6,6.3493576302511855e-6,2.95988795062548e-5,1.6737644278638756e-6,3.012095117152383e-6,4.576717302514211e-6,2.339644916977602e-6,9.549080574597409e-6
706,1.3701832769143264e-5,5.998801204883626e-6,8.716512983836656e-6,2.967650348916909e-5,1.5924640524522726e-6,2.943453593770222e-6,4.452736601165186e-6,2.274654780394891e-6,9.599075760851844e-6
707,1.3701832769143264e-5,7.448511496063837e-6,9.974820137366075e-6,2.9788008659922663e-5,1.52902069886794e-6,2.853683766839629e-6,4.3405581188399445e-6,2.20966464381218e-6,9.699066133360716e-6
708,1.3701832769143264e-5,7.948411596470805e-6,1.0840049651623063e-5,2.991164605628229e-5,1.4717911264585735e-6,2.7561334197197527e-6,4.232296451525458e-6,2.1646714723318413e-6,9.699066133360716e-6
709,1.3701832769143264e-5,7.598481526185927e-6,1.0524359451879336e-5,3.00128110090652e-5,1.4299131314700844e-6,2.6888658879248865e-6,4.085998908787573e-6,2.1196783008515026e-6,9.649070947106282e-6
710,1.3701832769143264e-5,6.89862138561617e-6,9.924355979009842e-6,3.0108655591352985e-5,1.3913308821665368e-6,2.6282228492981178e-6,3.92938258443515e-6,2.0446896817176053e-6,9.649070947106282e-6
711,1.3701832769143264e-5,6.148771235005718e-6,8.892358968352541e-6,3.01918782068176e-5,1.35291606112881e-6,2.543015000365665e-6,3.809938860473582e-6,1.969701062583708e-6,9.699066133360716e-6
712,1.3701832769143264e-5,5.498901104476658e-6,7.798005886245854e-6,3.0274099078883544e-5,1.3143597233425924e-6,2.454159809791921e-6,3.69495220186908e-6,1.9247078911033693e-6,9.649070947106282e-6
713,1.3701832769143264e-5,4.469106897638302e-6,6.0902531484457806e-6,3.0437739428296502e-5,1.2965605041309025e-6,2.3959602150627946e-6,3.566070979670392e-6,1.8747154783474375e-6,9.599075760851844e-6
714,1.3701832769143264e-5,2.809438564287165e-6,4.351520007011161e-6,3.059981037971822e-5,1.2791290291459263e-6,2.336774687156128e-6,3.438739600652685e-6,1.7847291353867605e-6,9.399095015834096e-6
715,1.3701832769143264e-5,1.3347332680866069e-6,2.8678669538010445e-6,3.062523240107989e-5,1.2551279879211151e-6,2.2404862937624623e-6,3.3898323125313358e-6,1.70474127497727e-6,9.099123898307475e-6
716,1.3701832769143264e-5,6.298741265127808e-7,1.5020101791376517e-6,3.0667973452756245e-5,1.2278391737859257e-6,2.149993313364872e-6,3.331298438551658e-6,1.6647473447725249e-6,8.549176849508673e-6
717,1.3701832769143264e-5,3.864227776145869e-7,1.0181304131067333e-6,3.083080127696807e-5,1.1791175484320012e-6,2.104140290927208e-6,3.208988011189977e-6,1.6347518971189652e-6,7.999229800709868e-6
718,1.3701832769143264e-5,3.234353649633089e-7,6.037049834496163e-7,3.097883669032627e-5,1.126524144430965e-6,2.0528045429784944e-6,3.0969310851926567e-6,1.5947579669142202e-6,7.599268310674377e-6
719,1.3701832769143264e-5,3.199360642604601e-7,4.577628741383766e-7,3.107128647554081e-5,1.0613736204933502e-6,1.983041622459483e-6,3.0263811430937804e-6,1.5397663128826954e-6,7.499277938165502e-6
720,1.3701832769143264e-5,3.1293746285476255e-7,3.3876368332830866e-7,3.1165116440549054e-5,9.953920344672343e-7,1.9222834903936004e-6,2.9517140431473937e-6,1.4847746588511704e-6,7.699258683183249e-6
721,1.3701832769143264e-5,2.829434568303444e-7,2.830963881477681e-7,3.12584900557868e-5,9.28530752427784e-7,1.8829154230606835e-6,2.8686944477427293e-6,1.4347822460952389e-6,7.949234614455433e-6
722,1.3701832769143264e-5,2.594481521112169e-7,2.7715962086398284e-7,3.134873600552427e-5,8.807268930857322e-7,1.8372039757383896e-6,2.7771422734310165e-6,1.3947883158904936e-6,8.099220173218744e-6
723,1.3701832769143264e-5,2.8544295733237925e-7,3.456523575329197e-7,3.143366158476661e-5,8.617185029518954e-7,1.7822728309748877e-6,2.673371437120239e-6,1.379790592063714e-6,8.099220173218744e-6
724,1.3701832769143264e-5,2.924415587380768e-7,3.92667395334984e-7,3.1508569730022305e-5,8.490316261093056e-7,1.7195784809642709e-6,2.599199566657971e-6,1.349795144410155e-6,7.949234614455433e-6
725,1.3701832769143264e-5,2.2195564458069417e-7,4.1827371668125926e-7,3.157350496322018e-5,8.426463306215554e-7,1.649090369926243e-6,2.554523114061168e-6,1.2898042491030369e-6,7.849244241946559e-6
726,1.3701832769143264e-5,2.1995604417906638e-7,4.400252052271579e-7,3.166923824068589e-5,8.057476323266478e-7,1.5927312516969245e-6,2.494944756078623e-6,1.234812595071512e-6,7.799249055692124e-6
727,1.3701832769143264e-5,3.7192567470278493e-7,4.594156826375094e-7,3.178551838830644e-5,7.485575251513675e-7,1.5451691426147237e-6,2.425107269123944e-6,1.2098163886935463e-6,7.849244241946559e-6
728,1.3701832769143264e-5,4.854029974951668e-7,5.627038775627133e-7,3.191671338208487e-5,7.344922552465332e-7,1.502480680489679e-6,2.3396700534195383e-6,1.169822458488801e-6,7.899239428200997e-6
729,1.3701832769143264e-5,4.624075928764463e-7,7.010594322185278e-7,3.205458666518774e-5,7.376508692089929e-7,1.4612150992004022e-6,2.2468662991388726e-6,1.1098315631816828e-6,7.949234614455433e-6
730,1.3701832769143264e-5,4.149170833377842e-7,5.004441045521589e-7,3.2153191607062955e-05,7.206626804897146e-7,1.4311380261293833e-6,2.194223404977093e-6,1.074836874252531e-6,8.099220173218744e-6
731,1.3701832769143264e-5,3.7392527510441277e-7,2.2565040415589887e-7,3.224004275972717e-5,6.990948304018209e-7,1.402801614009206e-6,2.1490112041202e-6,1.0698376329769378e-6,8.349196104490927e-6
732,1.3701832769143264e-5,2.764447555250538e-7,2.0472708218393726e-7,3.232325424470958e-5,6.871324794476352e-7,1.3582573974942055e-6,2.0699748294980238e-6,1.0348429440477855e-6,8.599172035763109e-6
733,1.3701832769143264e-5,1.544691310257534e-7,1.9800696171735665e-7,3.240731164633974e-5,6.752165699052784e-7,1.3101513955227423e-6,1.9891680094701235e-6,9.798512900162608e-7,8.849147967035293e-6
734,1.3701832769143264e-5,9.048191817366136e-8,1.8331458931878227e-7,3.2496967680520216e-5,6.587720247515086e-7,1.2353732529312054e-6,1.9320376608693e-6,9.448566010871084e-7,8.999133525798602e-6
735,1.3701832769143264e-5,9.298141867569623e-8,2.7124513439545626e-7,3.2583896746559885e-5,6.3221640689706e-7,1.1666492289422465e-6,1.8771954975894137e-6,9.29858877260329e-7,9.099123898307475e-6
736,1.3701832769143264e-5,1.369726275115095e-7,8.102553160753997e-7,3.2656523142963066e-5,5.623874588459315e-7,1.1292153425020444e-6,1.83610270562314e-6,9.098619121579564e-7,9.099123898307475e-6
737,1.3701832769143264e-5,1.9896023996197362e-7,1.1637672626608977e-6,3.273879966744005e-5,5.150320680730432e-7,1.102136810004038e-6,1.7857671306487306e-6,8.798664645043973e-7,9.149119084561914e-6
738,1.3701832769143264e-5,2.544491511071472e-7,1.0956525445694852e-6,3.284244671775521e-5,5.188807256739225e-7,1.0988011373217628e-6,1.7158970035689626e-6,8.548702581264316e-7,9.149119084561914e-6
739,1.3701832769143264e-5,2.779444558262748e-7,1.0109593893618666e-6,3.293952678356802e-5,5.131951408137494e-7,1.079653866862498e-6,1.652124952273179e-6,8.39872534299652e-7,9.19911427081635e-6
740,1.3701832769143264e-5,2.554489513079612e-7,9.054836463713216e-7,3.3028136552421e-5,4.953740961316936e-7,1.0404243190669216e-6,1.596420639482305e-6,8.348732930240589e-7,9.249109457070788e-6
741,1.3701832769143264e-5,1.914617384558691e-7,7.883570510854804e-7,3.312502740003628e-5,5.025641435518872e-7,1.008521334418035e-6,1.5379554223174711e-6,8.198755691972792e-7,9.249109457070788e-6
742,1.3701832769143264e-5,1.5196963052371858e-7,6.620855028792282e-7,3.3231167678365896e-5,5.284134732397443e-7,9.819930096705526e-7,1.4772875594698658e-6,7.848808802681272e-7,9.299104643325225e-6
743,1.3701832769143264e-5,2.2945414608679879e-7,4.965448360015771e-7,3.333800917707457e-5,5.147583029264894e-7,9.085861086460834e-7,1.4164846340356828e-6,7.49886191338975e-7,9.34909982957966e-6
744,1.3701832769143264e-5,3.359328674734831e-7,3.124011989466724e-7,3.3445952593521787e-05,4.848351844160331e-7,8.149512810658929e-7,1.3546169652106452e-6,7.19890743685416e-7,9.399095015834096e-6
745,1.3701832769143264e-5,3.3643276757389e-7,1.5501870922212846e-7,3.357422027047968e-5,4.656546820113196e-7,8.106764255499304e-7,1.304176716731638e-6,6.948945373074501e-7,9.399095015834096e-6
746,1.3701832769143264e-5,2.754449553242399e-7,2.560624581808787e-9,3.370695127080273e-5,4.478864569607431e-7,8.21463430815103e-7,1.2546729021862365e-6,6.698983309294843e-7,9.34909982957966e-6
747,1.3701832769143264e-5,2.404519482957521e-7,5.10253957281589e-7,3.372275655553722e-5,4.2297701773417086e-7,8.377987546663601e-7,1.200632110253378e-6,6.549006071027049e-7,9.34909982957966e-6
748,1.3701832769143264e-5,3.029394608466232e-7,9.95359042271423e-7,3.375590313155081e-5,3.953216552884513e-7,8.446933609322709e-7,1.1524856747030828e-6,6.29904400724739e-7,9.299104643325225e-6
749,1.3701832769143264e-5,4.254149854463306e-7,1.2991993729462733e-6,3.388923517791306e-5,3.55171360547744e-7,7.973668369161495e-7,1.1432642766044884e-6,6.049081943467732e-7,9.249109457070788e-6
750,1.3701832769143264e-5,4.3441318725365593e-7,1.5746708129433964e-6,3.400692889677394e-5,3.339960699473912e-7,7.426812587736238e-7,1.1266752144080791e-6,5.699135054176211e-7,9.249109457070788e-6
751,1.3701832769143264e-5,3.229354648629019e-7,1.7734270142789434e-6,3.408143634467017e-5,3.579377140017087e-7,6.727962169860311e-7,1.0934159399111583e-6,5.499165403152484e-7,9.249109457070788e-6
752,1.3701832769143264e-5,2.134573428737757e-7,1.6252243463212886e-6,3.418376999808486e-5,3.533513754343964e-7,6.384192326592068e-7,1.088707770695214e-6,5.649142641420278e-7,9.249109457070788e-6
753,1.3701832769143264e-5,1.4997003012209068e-7,1.0634694804322205e-6,3.4319439445710663e-5,3.1473454422118225e-7,6.46575487093525e-7,1.1181169736095814e-6,5.699135054176211e-7,9.299104643325225e-6
754,1.3701832769143264e-5,1.429714287163931e-7,6.026083141697651e-7,3.4441251442988275e-5,2.9244814782580625e-7,6.519549340671754e-7,1.1005337382238046e-6,5.349188164884689e-7,9.299104643325225e-6
755,1.3701832769143264e-5,2.3695264759290327e-7,2.0073944565419405e-7,3.455471557861035e-5,2.800911445307568e-7,6.556438315696684e-7,1.0537389415086855e-6,5.049233688349099e-7,9.34909982957966e-6
756,1.3701832769143264e-5,1.0997802208953317e-6,-9.308638866768929e-9,3.459980516203246e-5,2.7999038859221805e-7,6.22525032422818e-7,1.0096206350509156e-6,4.999241275593166e-7,9.249109457070788e-6
757,1.3701832769143264e-5,4.589082921735974e-6,-1.7052426843748864e-7,3.462638475354369e-5,2.832330156666343e-7,5.787678309556328e-7,9.654611345042393e-7,4.764276935640288e-7,8.649167222017547e-6
758,1.3701832769143264e-5,1.0297942068383558e-5,-1.1603518780303973e-7,3.474235324766243e-5,2.649426735418695e-7,5.53345218044449e-7,9.104206543263948e-7,4.274351290632158e-7,7.449282751911067e-6
759,1.3701832769143264e-5,1.5196963052371857e-5,7.03386455669782e-8,3.4856039992928646e-5,2.508803934274962e-7,5.294221809775749e-7,8.592578210091969e-7,4.124374052364363e-7,5.749446419260219e-6
760,1.3701832769143264e-5,1.6646673343552064e-5,1.0689365882712028e-6,3.492353523703422e-5,2.72810008161182e-7,5.124916305261585e-7,8.419496630914168e-7,4.2643528080809725e-7,4.069608161111146e-6
761,1.3701832769143264e-5,1.3347332680866068e-5,2.147644006375055e-6,3.499837659939668e-5,2.75352525969293e-7,4.95582978383954e-7,8.284410408383789e-7,4.3143452208369033e-7,3.009710212517089e-6
762,1.3701832769143264e-5,7.798441566348714e-6,3.381835009693975e-6,3.5098050067563805e-5,2.330421076204481e-7,4.793440070932292e-7,8.24341216022812e-7,4.2593535668053777e-7,2.689741020488693e-6
763,1.3701832769143264e-5,3.074385617502859e-6,3.956630950046231e-6,3.516272929967091e-5,2.2034386957410613e-7,4.5496192035371357e-7,7.894493725106327e-7,4.164367982569108e-7,3.0247087683934198e-6
764,1.3701832769143264e-5,5.448911094435961e-7,3.81927412978738e-6,3.518995445915017e-5,2.396016082323978e-7,4.218629824640553e-7,7.21451888193765e-7,3.979396055372161e-7,3.749638969082751e-6
765,1.3701832769143264e-5,2.0945814207052003e-7,2.9680890819620923e-6,3.525460029981066e-5,2.531309083672408e-7,4.316763787164075e-7,6.906191256168685e-7,3.719435509041318e-7,4.704547026542492e-6
766,1.3701832769143264e-5,7.998401606511503e-7,1.753872766582425e-6,3.5337811784793064e-5,2.6388667955101244e-7,4.630119425252038e-7,6.781430568382174e-7,3.4544757214348785e-7,5.849436791769092e-6
767,1.3701832769143264e-5,1.6596683333511366e-6,9.294236900250588e-7,3.544241605657805e-5,2.1934338602614339e-7,4.315324609912151e-7,6.88921951664364e-7,3.339493172096235e-7,6.9493308893666994e-6
768,1.3701832769143264e-5,2.639472530148796e-6,2.0162199252299986e-7,3.555303078875504e-5,1.680991748005151e-7,3.924562013601216e-7,7.010667794494331e-7,3.504468134190811e-7,7.749253869437687e-6
769,1.3701832769143264e-5,3.1793646385883222e-6,3.120915333786704e-7,3.568656318379703e-5,1.7813899082853777e-7,4.174182368096489e-7,6.631331013832127e-7,3.744431715419282e-7,8.29920091823649e-6
770,1.3701832769143264e-5,2.809438564287165e-6,5.935435470082228e-7,3.580707291465638e-5,1.8470576659727608e-7,4.29734762583821e-7,6.429185091544351e-7,3.7594294392460613e-7,8.649167222017547e-6
771,1.3701832769143264e-5,1.8846233785342728e-6,1.4028139755210012e-6,3.588418489538913e-5,1.8029722090271665e-7,4.023290795314494e-7,6.784130694592173e-7,3.4544757214348785e-7,8.849147967035293e-6
772,1.3701832769143264e-5,9.448111897691712e-7,1.689380506235075e-6,3.595568711308937e-5,1.7130612370876237e-7,3.6703114398651417e-7,6.661570401445324e-7,3.0095432479070866e-7,8.849147967035293e-6
773,1.3701832769143264e-5,4.5890829217359757e-7,1.3089613911570692e-6,3.601976529915728e-5,1.565964542998811e-7,3.2210436910221244e-7,5.934010757982204e-7,2.914557663670816e-7,8.849147967035293e-6
774,1.3701832769143264e-5,3.654269733974943e-7,9.09995070880112e-7,3.610845298138571e-5,1.1349563501280597e-7,3.205320705007992e-7,4.908112492549097e-7,2.974548558977934e-7,8.89914315328973e-6
