Wellenlaenge (nm),Bestrahlungsstaerke (W/m^2)
717,1.6347518971189653e-4
718,1.5947579669142202e-4
719,1.5397663128826955e-4
720,1.4847746588511705e-4
721,1.4347822460952388e-4
722,1.3947883158904937e-4
723,1.379790592063714e-4
724,1.349795144410155e-4
725,1.289804249103037e-4
726,1.2348125950715122e-4
727,1.2098163886935463e-4
728,1.1698224584888011e-4
729,1.1098315631816828e-4
730,1.074836874252531e-4
731,1.0698376329769377e-4
732,1.0348429440477855e-4
733,9.798512900162608e-5
734,9.448566010871084e-5
735,9.29858877260329e-5
736,9.098619121579564e-5
737,8.798664645043972e-5
738,8.548702581264316e-5
739,8.39872534299652e-5
740,8.348732930240588e-5
741,8.198755691972792e-5
742,7.848808802681273e-5
743,7.498861913389749e-5
744,7.198907436854159e-5
745,6.9489453730745e-5
746,6.698983309294843e-5
747,6.54900607102705e-5
748,6.299044007247391e-5
749,6.049081943467732e-5
750,5.699135054176211e-5
751,5.4991654031524837e-5
752,5.649142641420278e-5
753,5.699135054176211e-5
754,5.3491881648846885e-5
755,5.049233688349099e-5
756,4.9992412755931666e-5
757,4.764276935640288e-5
758,4.274351290632158e-5
759,4.124374052364363e-5
760,4.264352808080972e-5
761,4.3143452208369034e-5
762,4.2593535668053775e-5
763,4.1643679825691076e-5
764,3.979396055372161e-5
765,3.719435509041318e-5
766,3.4544757214348786e-5
767,3.339493172096235e-5
768,3.504468134190811e-5
769,3.7444317154192824e-5
770,3.759429439246062e-5
771,3.4544757214348786e-5
772,3.0095432479070865e-5
773,2.9145576636708156e-5
774,2.9745485589779338e-5
775,2.5846077394816673e-5
776,2.2696555391192977e-5
777,2.5946062220328538e-5
778,2.739584219025056e-5
779,2.3146487105996365e-5
780,1.9946972689616737e-5
